,ID,azimuth,dis,x,y,z
0,1,81.3,2.34,2.234301341558942,0.3418961493983205,-0.6054787676991784
1,1,81.66,2.34,2.236405421091268,0.3278509636695849,-0.6054787676991784
2,1,82.02,2.34,2.238421211166908,0.31379283494617444,-0.6054787676991784
3,1,82.38,2.34,2.240348632205923,0.29972231821893963,-0.6054787676991784
4,1,82.75,2.33,2.2326552163168163,0.2840296178218522,-0.6028912515978999
5,1,83.11,2.33,2.2343957445935625,0.2699959171707903,-0.6028912515978999
6,1,83.47,2.33,2.236048062752211,0.2559515575432251,-0.6028912515978999
7,1,83.83,2.32,2.2280086201304714,0.24085890843627106,-0.6003037354966213
8,1,84.19,2.32,2.229477992344884,0.2268552551708405,-0.6003037354966213
9,1,84.55,2.31,2.221243575531388,0.2119252208498905,-0.5977162193953428
10,1,84.92,2.33,2.2418087982308803,0.19928735765555747,-0.6028912515978999
11,1,85.27,2.32,2.2333577984887163,0.18479277333931685,-0.6003037354966213
12,1,81.48,2.33,2.225811573028034,0.33344411843843685,-0.6028912515978999
13,1,81.84,2.33,2.2278627148138,0.3194524419834702,-0.6028912515978999
14,1,82.2,2.34,2.2393959726535,0.3067590903767462,-0.6054787676991784
15,1,82.565,2.33,2.2317264879913834,0.291237053865685,-0.6028912515978999
16,1,82.93,2.33,2.233536502506972,0.2770141345051572,-0.6028912515978999
17,1,83.29,2.32,2.2256396597009536,0.2618463868664697,-0.6003037354966213
18,1,83.65,2.33,2.236841122516555,0.24892555386218645,-0.6028912515978999
19,1,84.01,2.31,2.2191476051010977,0.2328502262094731,-0.5977162193953428
20,1,84.37,2.32,2.2301796759517805,0.21985003552515425,-0.6003037354966213
21,1,84.735,2.32,2.2315349573727463,0.2056384185219692,-0.6003037354966213
22,1,85.095,2.32,2.232782964571612,0.1916133039942917,-0.6003037354966213
23,1,85.455,2.31,2.2243137614199213,0.17681519117344352,-0.5977162193953428
24,2,81.3,2.3,2.2155346246987446,0.33902443817835004,-0.5162061187925294
25,2,81.66,2.29,2.2079792007241243,0.323683756931057,-0.5139617443629967
26,2,82.02,2.29,2.209969368749146,0.3098043164997033,-0.5139617443629967
27,2,82.38,2.29,2.211872290967563,0.2959126455244041,-0.5139617443629967
28,2,82.75,2.29,2.21373707844536,0.2816229267079438,-0.5139617443629967
29,2,83.11,2.29,2.215462858563202,0.26770813894671075,-0.5139617443629967
30,2,83.47,2.29,2.217101176000868,0.2537827825265413,-0.5139617443629967
31,2,83.83,2.29,2.2186519660803907,0.2398474071966635,-0.5139617443629967
32,2,84.19,2.29,2.220115167579233,0.2259025631018341,-0.5139617443629967
33,2,84.55,2.29,2.221490722732706,0.21194880076062106,-0.5139617443629967
34,2,84.92,2.3,2.232519705991419,0.19846159648944828,-0.5162061187925294
35,2,85.27,2.28,2.2142669829539066,0.1832131586665698,-0.511717369933464
36,2,81.48,2.3,2.216588766414984,0.33206246930969546,-0.5162061187925294
37,2,81.84,2.31,2.2282776326687173,0.3195119369070553,-0.5184504932220622
38,2,82.2,2.29,2.2109317403601985,0.30285997556489835,-0.5139617443629967
39,2,82.565,2.29,2.2128162195887002,0.2887692914014936,-0.5139617443629967
40,2,82.93,2.29,2.214610897162021,0.2746668882529768,-0.5139617443629967
41,2,83.29,2.29,2.216292954240388,0.2607467474691904,-0.5139617443629967
42,2,83.65,2.29,2.217887515867822,0.24681631285028394,-0.5139617443629967
43,2,84.01,2.29,2.2193945190937607,0.23287613434596385,-0.5139617443629967
44,2,84.37,2.29,2.2208139044242987,0.21892676229060706,-0.5139617443629967
45,2,84.735,2.29,2.2221634942607342,0.2047748278140467,-0.5139617443629967
46,2,85.095,2.29,2.2234062603795115,0.1908086125848112,-0.5139617443629967
47,2,85.455,2.29,2.2245612502262118,0.1768348645582674,-0.5139617443629967
48,3,81.3,2.28,2.212360283163956,0.3385386956657209,-0.435032790736116
49,3,81.66,2.29,2.224156172799132,0.32605525712240396,-0.4369408292919762
50,3,82.02,2.28,2.2164396952481464,0.31071135851888176,-0.435032790736116
51,3,82.38,2.28,2.218348188823448,0.29677901564645226,-0.435032790736116
52,3,82.75,2.28,2.220218436007611,0.28244745953232225,-0.435032790736116
53,3,83.11,2.28,2.221949268847444,0.2684919321928612,-0.435032790736116
54,3,83.47,2.28,2.2235923829347284,0.2545258052516486,-0.435032790736116
55,3,83.83,2.27,2.2153882936065123,0.23949458783032465,-0.4331247521802559
56,3,84.19,2.27,2.2168493427125826,0.2255702568238573,-0.4331247521802559
57,3,84.55,2.27,2.218222874402457,0.2116370206898891,-0.4331247521802559
58,3,84.92,2.26,2.209765581197228,0.1964388506560045,-0.4312167136243957
59,3,85.27,2.27,2.2207071720920784,0.18374603361051198,-0.4331247521802559
60,3,81.48,2.29,2.2231208659219046,0.3330410293046341,-0.4369408292919762
61,3,81.84,2.28,2.215452630650013,0.3176729644308449,-0.435032790736116
62,3,82.2,2.29,2.227130344500956,0.30507890831831563,-0.4369408292919762
63,3,82.565,2.28,2.219294881069482,0.2896147472818664,-0.435032790736116
64,3,82.93,2.28,2.221094813082084,0.27547105525664306,-0.435032790736116
65,3,83.29,2.28,2.2227817948705573,0.2615101592221022,-0.435032790736116
66,3,83.65,2.28,2.2243810250397806,0.2475389392142524,-0.435032790736116
67,3,84.01,2.28,2.2258924404548868,0.2335579467929374,-0.435032790736116
68,3,84.37,2.27,2.2175470517045905,0.2186047175270268,-0.4331247521802559
69,3,84.735,2.27,2.218894656272824,0.2044736007720873,-0.4331247521802559
70,3,85.095,2.27,2.220135594262793,0.19052793006849367,-0.4331247521802559
71,3,85.455,2.26,2.2115034715102304,0.1757968753680675,-0.4312167136243957
72,4,81.3,2.26,2.2065163765666966,0.33764445229492634,-0.3533860548712046
73,4,81.66,2.27,2.218366831633965,0.3252065554236369,-0.3549497099812542
74,4,82.02,2.26,2.2105850129633224,0.3098906205171603,-0.3533860548712046
75,4,82.38,2.26,2.2124884652900163,0.2959950796570645,-0.3533860548712046
76,4,82.75,2.26,2.2143537722526707,0.2817013800692705,-0.3533860548712046
77,4,83.11,2.25,2.2062743692678564,0.2665978367091981,-0.35182239976115504
78,4,83.47,2.26,2.2177188069646956,0.25385348029454186,-0.3533860548712046
79,4,83.83,2.25,2.209450250167334,0.2388526555469011,-0.35182239976115504
80,4,84.19,2.25,2.210907383132345,0.2249656467934296,-0.35182239976115504
81,4,84.55,2.24,2.20244489000062,0.2101316689735085,-0.3502587446511055
82,4,84.92,2.24,2.2037559285229316,0.19590461785130084,-0.3502587446511055
83,4,85.27,2.25,2.214754872131104,0.1832535276545562,-0.35182239976115504
84,4,81.48,2.26,2.207566227439788,0.3307108218516997,-0.3533860548712046
85,4,81.84,2.26,2.2096005556771003,0.31683383748270005,-0.3533860548712046
86,4,82.2,2.26,2.2115476526679165,0.3029443450563035,-0.3533860548712046
87,4,82.565,2.25,2.2036387070577765,0.2875716393927445,-0.35182239976115504
88,4,82.93,2.25,2.2054259413216304,0.2735277250515972,-0.35182239976115504
89,4,83.29,2.25,2.207101022176767,0.2596653171537797,-0.35182239976115504
90,4,83.65,2.25,2.2086889704627097,0.2457926581138591,-0.35182239976115504
91,4,84.01,2.26,2.220012788927713,0.2329410080255529,-0.3533860548712046
92,4,84.37,2.25,2.2116032220114183,0.2180187776660864,-0.35182239976115504
93,4,84.735,2.25,2.212947214511064,0.2039255374248836,-0.35182239976115504
94,4,85.095,2.24,2.2043440048871408,0.18917272507830765,-0.3502587446511055
95,4,85.455,2.23,2.1956431590411145,0.1745361071122855,-0.3486950895410559
96,5,81.3,2.26,2.2174207311504177,0.3393130530223676,-0.27479438333595474
97,5,81.66,2.25,2.2096880780228103,0.3239342737040372,-0.2735784789849107
98,5,82.02,2.25,2.2116797863490074,0.3100440912056098,-0.2735784789849107
99,5,82.38,2.25,2.213584181344242,0.29614166869734204,-0.2735784789849107
100,5,82.75,2.25,2.2154504120842704,0.28184089027665993,-0.2735784789849107
101,5,83.11,2.25,2.2171775278788544,0.2679153330910983,-0.2735784789849107
102,5,83.47,2.24,2.208955703908605,0.25285040262663283,-0.2723625746338667
103,5,83.83,2.25,2.2203691036228443,0.24003303837886514,-0.2735784789849107
104,5,84.19,2.24,2.2119586222961964,0.22507261314590304,-0.2723625746338667
105,5,84.55,2.24,2.2133291237578323,0.21117011593546645,-0.2723625746338667
106,5,84.92,2.24,2.2146466412843666,0.1968727563343529,-0.2723625746338667
107,5,85.27,2.24,2.2158079406936664,0.1833406607867055,-0.2723625746338667
108,5,81.48,2.25,2.2086595057976735,0.33087460356739856,-0.2735784789849107
109,5,81.84,2.25,2.210694841518705,0.31699074674017097,-0.2735784789849107
110,5,82.2,2.25,2.2126429027927097,0.3030943756610377,-0.2735784789849107
111,5,82.565,2.26,2.2243711909263064,0.29027719831928794,-0.27479438333595474
112,5,82.93,2.25,2.2163249070975954,0.2748794681585675,-0.2735784789849107
113,5,83.29,2.25,2.2180082660130243,0.2609485538074522,-0.2735784789849107
114,5,83.65,2.24,2.2097391548187937,0.2459095272646737,-0.2723625746338667
115,5,84.01,2.24,2.211240621422024,0.23202056398507906,-0.2723625746338667
116,5,84.37,2.24,2.212654792031771,0.2181224409309007,-0.2723625746338667
117,5,84.735,2.24,2.2139994235710976,0.20402249965545274,-0.2723625746338667
118,5,85.095,2.24,2.215237623855512,0.19010759530801893,-0.2723625746338667
119,5,85.455,2.23,2.2064937794125608,0.17539864483003226,-0.27114667028282263
120,6,81.3,2.25,2.215633615088429,0.33903958583656024,-0.19626472664733188
121,6,81.66,2.24,2.2078635810615634,0.32366680740239273,-0.1953924389733437
122,6,82.02,2.24,2.2098536448724895,0.3097880937605933,-0.1953924389733437
123,6,82.38,2.23,2.2018825546442957,0.2945761807946904,-0.1945201512993556
124,6,82.75,2.23,2.203738919965317,0.28035100029886145,-0.1945201512993556
125,6,83.11,2.24,2.2153468470228583,0.2676941205516645,-0.1953924389733437
126,6,83.47,2.23,2.2070878238554035,0.25263659380164155,-0.1945201512993556
127,6,83.83,2.23,2.2086316099211545,0.23876415642965565,-0.1945201512993556
128,6,84.19,2.22,2.2001774935622684,0.2238738522815606,-0.19364786362536748
129,6,84.55,2.23,2.211457545566326,0.2109915517176824,-0.1945201512993556
130,6,84.92,2.23,2.2127739490077283,0.19670628188041747,-0.1945201512993556
131,6,85.27,2.22,2.2040063100773253,0.1823641687740976,-0.19364786362536748
132,6,81.48,2.24,2.2068358581087364,0.3306014067688248,-0.1953924389733437
133,6,81.84,2.24,2.2088695132921967,0.3167290135752402,-0.1953924389733437
134,6,82.2,2.23,2.2009462519551337,0.3014921337997479,-0.1945201512993556
135,6,82.565,2.23,2.202822220090713,0.2874650890336002,-0.1945201512993556
136,6,82.93,2.23,2.204608792152784,0.27342637821015725,-0.1945201512993556
137,6,83.29,2.23,2.206283252360949,0.2595691065787088,-0.1945201512993556
138,6,83.65,2.22,2.1979698472065667,0.2445997867621153,-0.19364786362536748
139,6,84.01,2.22,2.199463316837718,0.2307847975897795,-0.19364786362536748
140,6,84.37,2.23,2.210783784051237,0.21793799786766965,-0.1945201512993556
141,6,84.735,2.22,2.2022074253108155,0.2029358539520338,-0.19364786362536748
142,6,85.095,2.23,2.21336443184746,0.18994684143477025,-0.1945201512993556
143,6,85.455,2.22,2.204583648304712,0.17524680465223955,-0.19364786362536748
144,7,81.3,2.24,2.211181057271029,0.3383582487472309,-0.11743946300321274
145,7,81.66,2.24,2.2132633640388457,0.3244584009283308,-0.11743946300321274
146,7,82.02,2.23,2.2053687489991267,0.30915937911854113,-0.11691517968623412
147,7,82.38,2.24,2.217165771274328,0.2966208273520814,-0.11743946300321274
148,7,82.75,2.23,2.2091286152383747,0.2810366561392237,-0.11691517968623412
149,7,83.11,2.23,2.210850802700949,0.26715083558825914,-0.11691517968623412
150,7,83.47,2.23,2.2124857095594157,0.25325446837974064,-0.11691517968623412
151,7,83.83,2.22,2.204104870950853,0.2382747932389967,-0.11639089636925552
152,7,84.19,2.23,2.215493426738969,0.22543228880388105,-0.11691517968623412
153,7,84.55,2.22,2.206925014650933,0.21055911034752609,-0.11639089636925552
154,7,84.92,2.22,2.2082387200349807,0.19630311913118784,-0.11639089636925552
155,7,85.27,2.21,2.1994444221036242,0.18198670846259088,-0.11586661305227687
156,7,81.48,2.23,2.2023570868307445,0.3299304515277908,-0.11691517968623412
157,7,81.84,2.23,2.2043866147129414,0.3160862123430166,-0.11691517968623412
158,7,82.2,2.23,2.206329117186104,0.30222949461580595,-0.11691517968623412
159,7,82.565,2.23,2.208209673386313,0.28816814383627976,-0.11691517968623412
160,7,82.93,2.24,2.219910931535229,0.2753242244698212,-0.11743946300321274
161,7,83.29,2.22,2.2017613265073464,0.2590371022440076,-0.11639089636925552
162,7,83.65,2.22,2.2033454330295914,0.2451980056811348,-0.11639089636925552
163,7,84.01,2.23,2.2147742784687043,0.2323913427655328,-0.11691517968623412
164,7,84.37,2.21,2.1963145591271886,0.21651162866169246,-0.11586661305227687
165,7,84.735,2.23,2.2175374893015563,0.20434853633215108,-0.11691517968623412
166,7,85.095,2.22,2.208827992640434,0.1895575326131696,-0.11639089636925552
167,7,85.455,2.22,2.209975409534084,0.17567540663684647,-0.11639089636925552
168,8,81.3,2.22,2.194120462180147,0.3357476108446699,-0.03884506731201697
169,8,81.66,2.22,2.1961867026957207,0.3219550087326211,-0.03884506731201697
170,8,82.02,2.22,2.1981662415207466,0.3081496963881029,-0.03884506731201697
171,8,82.38,2.21,2.1901488248284635,0.2930063980157069,-0.03867008953133218
172,8,82.75,2.22,2.2019138284236166,0.2801188193291844,-0.03884506731201697
173,8,83.11,2.21,2.1937041283747707,0.2650788964197716,-0.03867008953133218
174,8,83.47,2.22,2.205259958819933,0.25242736533710153,-0.03884506731201697
175,8,83.83,2.22,2.2068024663536105,0.2385664168342739,-0.03884506731201697
176,8,84.19,2.21,2.1983107456581505,0.2236839057678106,-0.03867008953133218
177,8,84.55,2.21,2.1996727910688048,0.2098671875430098,-0.03867008953133218
178,8,84.92,2.21,2.2009821794574385,0.1956580432448947,-0.03867008953133218
179,8,85.27,2.21,2.2021363136011143,0.18220944128922809,-0.03867008953133218
180,8,81.48,2.22,2.195164415131211,0.3288529326114858,-0.03884506731201697
181,8,81.84,2.22,2.197187314784112,0.3150539072877977,-0.03884506731201697
182,8,82.2,2.22,2.199123473244013,0.3012424441753091,-0.03884506731201697
183,8,82.565,2.21,2.191083482841382,0.2859332009321709,-0.03867008953133218
184,8,82.93,2.22,2.2027829802007117,0.2731999320709944,-0.03884506731201697
185,8,83.29,2.21,2.194526071431478,0.2581858748715011,-0.03867008953133218
186,8,83.65,2.21,2.1961049723873343,0.244392255260397,-0.03867008953133218
187,8,84.01,2.21,2.197597174879215,0.2305889874615223,-0.03867008953133218
188,8,84.37,2.21,2.199002619997521,0.21677661640425366,-0.03867008953133218
189,8,84.735,2.21,2.2003389551043617,0.20276367235252926,-0.03867008953133218
190,8,85.095,2.21,2.2015695156415562,0.18893462354328225,-0.03867008953133218
191,8,85.455,2.21,2.2027131619839637,0.17509811591860552,-0.03867008953133218
192,9,81.3,2.34,2.2345101255546376,0.3419280978391403,0.6046897342455091
193,9,81.66,2.34,2.2366144017023992,0.3278815996598672,0.6046897342455091
194,9,82.02,2.33,2.229063583646941,0.3124810369462215,0.6021055900820668
195,9,82.38,2.33,2.230982947181824,0.2984693414336402,0.6021055900820668
196,9,82.75,2.33,2.2328638464905555,0.28405615893222164,0.6021055900820668
197,9,83.11,2.33,2.234604537410738,0.2700211469038438,0.6021055900820668
198,9,83.47,2.33,2.23625700997004,0.25597547490293604,0.6021055900820668
199,9,83.83,2.33,2.2378211989316736,0.2419196974285793,0.6021055900820668
200,9,84.19,2.32,2.2296863256233457,0.226876453630394,0.5995214459186244
201,9,84.55,2.32,2.2310678109447504,0.21286253510150746,0.5995214459186244
202,9,84.92,2.32,2.232395887692241,0.19845058956428496,0.5995214459186244
203,9,85.27,2.32,2.2335664943151543,0.1848100412757746,0.5995214459186244
204,9,81.48,2.34,2.235573295731464,0.33490650144548423,0.6046897342455091
205,9,81.84,2.34,2.2376334331921472,0.3208534618152316,0.6046897342455091
206,9,82.2,2.33,2.230034270183354,0.3054766966557658,0.6021055900820668
207,9,82.565,2.33,2.231935031380226,0.29126426847396986,0.6021055900820668
208,9,82.93,2.33,2.233745215032384,0.27704002005460865,0.6021055900820668
209,9,83.29,2.33,2.2354418051444562,0.26299960875337003,0.6021055900820668
210,9,83.65,2.32,2.227449070263029,0.2478803648295021,0.5995214459186244
211,9,84.01,2.33,2.2385701676298084,0.2348881925295061,0.6021055900820668
212,9,84.37,2.32,2.230388074798975,0.21987057938287705,0.5995214459186244
213,9,84.735,2.32,2.2317434828640352,0.20565763437700585,0.5995214459186244
214,9,85.095,2.32,2.232991606682769,0.1916312092743416,0.5995214459186244
215,9,85.455,2.32,2.234151575816365,0.17759721889966035,0.5995214459186244
216,10,81.3,2.33,2.2442487114524483,0.34341831089013497,0.5237476347339396
217,10,81.66,2.32,2.2367211192847383,0.32789724416773697,0.5214997908080428
218,10,82.02,2.33,2.2483869231999187,0.3151898772077001,0.5237476347339396
219,10,82.38,2.32,2.240664887035777,0.29976462798688785,0.5214997908080428
220,10,82.75,2.32,2.242553949003933,0.2852888956725005,0.5214997908080428
221,10,83.11,2.32,2.2443021941121986,0.2711929750018223,0.5214997908080428
222,10,83.47,2.31,2.236280968021268,0.255978217286085,0.519251946882146
223,10,83.83,2.31,2.2378451737407783,0.2419222892257109,0.519251946882146
224,10,84.19,2.31,2.2393210331646336,0.2278568104875956,0.519251946882146
225,10,84.55,2.32,2.250408524773143,0.2147078010122917,0.5214997908080428
226,10,84.92,2.31,2.242042303534288,0.19930811529329687,0.519251946882146
227,10,85.27,2.31,2.243217968470708,0.185608624770647,0.519251946882146
228,10,81.48,2.33,2.24531651520599,0.33636611252299164,0.5237476347339396
229,10,81.84,2.33,2.2473856312903973,0.3222518260306194,0.5237476347339396
230,10,82.2,2.32,2.2397120930028627,0.30680239347812005,0.5214997908080428
231,10,82.565,2.32,2.2416211030550683,0.2925282867097582,0.5214997908080428
232,10,82.93,2.32,2.2434391424773774,0.27824230840678765,0.5214997908080428
233,10,83.29,2.32,2.2451430953904246,0.2641409650316777,0.5214997908080428
234,10,83.65,2.31,2.2370741103901866,0.2489514817812072,0.519251946882146
235,10,84.01,2.31,2.23859415046296,0.23489070899488754,0.519251946882146
236,10,84.37,2.31,2.2400258146717604,0.2208206631255736,0.519251946882146
237,10,84.735,2.3,2.2316841052261163,0.20565216266189024,0.5170041029562493
238,10,85.095,2.31,2.2426405966888066,0.1924592677487216,0.519251946882146
239,10,85.455,2.31,2.243805578170208,0.17836463503554484,0.519251946882146
240,11,81.3,2.27,2.202785375874107,0.3370735289613223,0.4324558057290132
241,11,81.66,2.27,2.2048597762861166,0.32322645777659675,0.4324558057290132
242,11,82.02,2.27,2.206847132609483,0.30936662616477056,0.4324558057290132
243,11,82.38,2.27,2.2087473663867816,0.29549458128826384,0.4324558057290132
244,11,82.75,2.26,2.200871151373642,0.2799861740546916,0.4305507140738192
245,11,83.11,2.26,2.202586901501313,0.2661522570735966,0.4305507140738192
246,11,83.47,2.25,2.194462530467468,0.2511914265170418,0.4286456224186254
247,11,83.83,2.25,2.1959974855515982,0.23739834420738465,0.4286456224186254
248,11,84.19,2.25,2.1974457464151484,0.22359588981758927,0.4286456224186254
249,11,84.55,2.25,2.1988072558832603,0.20978460824492184,0.4286456224186254
250,11,84.92,2.25,2.2001161290490274,0.1955810550121672,0.4286456224186254
251,11,85.27,2.25,2.2012698090598364,0.1821377448609164,0.4286456224186254
252,11,81.48,2.26,2.1941249341456093,0.3286972101662089,0.4305507140738192
253,11,81.84,2.27,2.2058643399430458,0.3162981028379733,0.4324558057290132
254,11,82.2,2.26,2.1980821175170018,0.30109979618474497,0.4305507140738192
255,11,82.565,2.26,2.1999556444185284,0.2870910050865114,0.4305507140738192
256,11,82.93,2.26,2.201739891579403,0.27307056311225125,0.4305507140738192
257,11,83.29,2.26,2.2034121727797253,0.2592313242196136,0.4305507140738192
258,11,83.65,2.26,2.204997467040312,0.2453818513181709,0.4305507140738192
259,11,84.01,2.25,2.1967324564146176,0.2304982544748448,0.4286456224186254
260,11,84.37,2.26,2.207906847840033,0.2176543908852112,0.4305507140738192
261,11,84.735,2.25,2.199473157794189,0.2026838881712257,0.4286456224186254
262,11,85.095,2.25,2.2007032341259842,0.18886028086599485,0.4286456224186254
263,11,85.455,2.25,2.201846430462304,0.175029217680256,0.4286456224186254
264,12,81.3,2.26,2.2064309557305117,0.3376313810701875,0.3539314737499018
265,12,81.66,2.26,2.2085087892470074,0.3237613931708632,0.3539314737499018
266,12,82.02,2.25,2.20071846366844,0.3085074793733344,0.3523654052819819
267,12,82.38,2.26,2.2124028132564484,0.2959836208038789,0.3539314737499018
268,12,82.75,2.25,2.20447040177738,0.28044405653880633,0.3523654052819819
269,12,83.11,2.25,2.2061889578004963,0.2665875159110483,0.3523654052819819
270,12,83.47,2.24,2.1980078820733326,0.2515972488607898,0.3507993368140621
271,12,83.83,2.24,2.199545317015468,0.2377818825859989,0.3507993368140621
272,12,84.19,2.24,2.200995917674712,0.22395712908963125,0.3507993368140621
273,12,84.55,2.24,2.202359626783834,0.21012353414928364,0.3507993368140621
274,12,84.92,2.24,2.203670614551932,0.1958970337986978,0.3507993368140621
