,ID,azimuth,dis,x,y,z
22973,14,338.11,2.21,-0.820808992,2.042856698,0.192637246
22997,15,338.11,2.21,-0.822811923,2.047841661,0.115866613
23021,16,338.11,2.23,-0.831280628,2.068918854,0.038043278
22672,1,337.93,2.19,-0.794844889,1.960410982,-0.566666026
22696,2,337.93,2.16,-0.790891375,1.950660005,-0.484784877
22720,3,337.93,2.15,-0.792997556,1.955854705,-0.41022829
22744,4,337.93,2.12,-0.786768492,1.940491299,-0.331494883
22768,5,337.93,2.12,-0.790656613,1.950080988,-0.257771722
22792,6,337.93,2.2,-0.823475136,2.031024822,-0.191903288
22816,7,337.93,2.19,-0.82173689,2.0267376,-0.114818046
22840,8,337.93,0,0,0,0
22864,9,337.93,2.25,-0.816697771,2.014309081,0.581432437
22888,10,337.93,2.24,-0.820116339,2.022740661,0.503517039
22912,11,337.93,2.17,-0.800420944,1.9741638,0.413404889
22936,12,337.93,2.18,-0.809004205,1.995333616,0.341402926
22960,13,337.93,2.23,-0.831668618,2.051233282,0.271420956
22984,14,337.93,2.22,-0.830965844,2.049499956,0.193508908
23008,15,337.93,2.22,-0.83299356,2.054501129,0.116390896
23032,16,337.93,2.22,-0.834019372,2.057031198,0.03787268
22660,1,337.75,2.19,-0.80099977,1.957904233,-0.566666026
22684,2,337.75,2.16,-0.797015641,1.948165725,-0.484784877
22708,3,337.75,2.15,-0.799138131,1.953353782,-0.41022829
22732,4,337.75,2.14,-0.800340652,1.956293135,-0.334622194
22756,5,337.75,2.12,-0.796779062,1.947587448,-0.257771722
22780,6,337.75,2.21,-0.833623768,2.037647906,-0.192775576
22804,7,337.75,2.21,-0.835662566,2.042631392,-0.115866613
22828,8,337.75,2.2,-0.832899424,2.035877373,-0.038495112
22852,9,337.75,2.27,-0.830337619,2.029615488,0.586600725
22876,10,337.75,2.24,-0.826466909,2.020154212,0.503517039
22900,11,337.75,2.18,-0.81033614,1.980725362,0.415309981
22924,12,337.75,2.18,-0.815268728,1.992782212,0.341402926
22948,13,337.75,2.24,-0.841866977,2.057796993,0.27263809
22972,14,337.75,2.2,-0.829856279,2.028438936,0.191765585
22996,15,337.75,2.22,-0.839443844,2.051874068,0.116390896
23020,16,337.75,0,0,0,0
22671,1,337.57,2.19,-0.807146744,1.95537816,-0.566666026
22695,2,337.57,2.16,-0.803132041,1.945652217,-0.484784877
22719,3,337.57,2.16,-0.809016265,1.959907225,-0.412136328
22743,4,337.57,2.13,-0.802713958,1.944639378,-0.333058538
22767,5,337.57,2.13,-0.80668088,1.954249566,-0.258987627
22791,6,337.57,2.24,-0.851424105,2.062643641,-0.195392439
22815,7,337.57,2.21,-0.842075547,2.039996005,-0.115866613
22839,8,337.57,2.21,-0.84310616,2.042492748,-0.03867009
22863,9,337.57,2.27,-0.836709736,2.026996894,0.586600725
22887,10,337.57,2.25,-0.83652722,2.026554735,0.505764883
22911,11,337.57,2.18,-0.816554763,1.978169846,0.415309981
22935,12,337.57,2.18,-0.821525204,1.99021114,0.341402926
22959,13,337.57,2.21,-0.836966042,2.027617816,0.268986687
22983,14,337.57,2.21,-0.840025723,2.035030141,0.192637246
23007,15,337.57,2.23,-0.84969614,2.058457507,0.11691518
23031,16,337.57,2.22,-0.846927532,2.05175033,0.03787268
22659,1,337.39,2.19,-0.813285753,1.952832788,-0.566666026
22683,2,337.39,2.17,-0.812986998,1.952115429,-0.487029251
22707,3,337.39,2.16,-0.815169493,1.957355958,-0.412136328
22731,4,337.39,2.13,-0.808819252,1.942107986,-0.333058538
22755,5,337.39,2.13,-0.812816345,1.951705664,-0.258987627
22779,6,337.39,2.24,-0.857899879,2.059958639,-0.195392439
22803,7,337.39,2.22,-0.852319495,2.046559219,-0.116390896
22827,8,337.39,2.21,-0.849518669,2.039833977,-0.03867009
22851,9,337.39,2.27,-0.843073595,2.024358294,0.586600725
22875,10,337.39,2.25,-0.842889691,2.023916711,0.505764883
22899,11,337.39,2.19,-0.82653948,1.984657167,0.417215072
22923,12,337.39,2.19,-0.831570699,1.99673795,0.342968994
22947,13,337.39,2.23,-0.850963813,2.043304004,0.271420956
22971,14,337.39,2.24,-0.857904597,2.059969968,0.195252232
22995,15,337.39,2.26,-0.867676603,2.08343416,0.11848803
23019,16,337.39,2.24,-0.861057116,2.067539684,0.038213875
22670,1,337.21,2.19,-0.819416734,1.950268143,-0.566666026
22694,2,337.21,2.16,-0.815341001,1.940567617,-0.484784877
22718,3,337.21,2.17,-0.825117058,1.963835305,-0.414044367
22742,4,337.21,2.13,-0.814916563,1.939557425,-0.333058538
22766,5,337.21,2.13,-0.818943788,1.949142499,-0.258987627
22790,6,337.21,2.24,-0.864367185,2.057253306,-0.195392439
22814,7,337.21,2.25,-0.870349392,2.071491369,-0.117963746
22838,8,337.21,2.22,-0.859795748,2.04637297,-0.038845067
22862,9,337.21,2.27,-0.849429133,2.021699715,0.586600725
22886,10,337.21,2.25,-0.849243843,2.021258711,0.505764883
22910,11,337.21,2.18,-0.828967771,1.973000267,0.415309981
22934,12,337.21,2.19,-0.837839522,1.994115644,0.342968994
22958,13,337.21,2.23,-0.857378832,2.040620544,0.271420956
22982,14,337.21,2.24,-0.864371939,2.05726462,0.195252232
23006,15,337.21,2.27,-0.878085831,2.089904625,0.119012313
23030,16,337.21,2.23,-0.86367524,2.055606428,0.038043278
22658,1,337.03,2.2,-0.829309216,1.956577785,-0.569253542
22682,2,337.03,2.17,-0.825236373,1.946968782,-0.487029251
22706,3,337.03,2.17,-0.831282546,1.961233436,-0.414044367
22730,4,337.03,2.14,-0.824860318,1.946081561,-0.334622194
22754,5,337.03,2.13,-0.825063149,1.946560097,-0.258987627
22778,6,337.03,2.23,-0.866938345,2.04535567,-0.194520151
22802,7,337.03,2.21,-0.861264373,2.031969145,-0.115866613
22826,8,337.03,2.22,-0.866220365,2.043661748,-0.038845067
22850,9,337.03,2.27,-0.855776288,2.019021182,0.586600725
22874,10,337.03,2.26,-0.859392234,2.027552233,0.508012727
22898,11,337.03,2.2,-0.84282407,1.988463194,0.419120164
22922,12,337.03,2.2,-0.847954415,2.000567145,0.344535063
22946,13,337.03,2.25,-0.871532343,2.056194225,0.273855225
22970,14,337.03,2.24,-0.87083075,2.054538968,0.195252232
22994,15,337.03,2.27,-0.884647116,2.087135729,0.119012313
23018,16,337.03,2.25,-0.877932692,2.07129448,0.038384473
22669,1,336.855,2.19,-0.831484632,1.945153701,-0.566666026
22693,2,336.855,2.17,-0.831179192,1.944439163,-0.487029251
22717,3,336.855,2.16,-0.833410524,1.949659084,-0.412136328
22741,4,336.855,2.14,-0.830800429,1.943553095,-0.334622194
22765,5,336.855,2.13,-0.83100472,1.944031009,-0.258987627
22789,6,336.855,2.23,-0.873181475,2.042698221,-0.194520151
22813,7,336.855,2.21,-0.867466643,2.029329089,-0.115866613
22837,8,336.855,2.2,-0.864598339,2.022619054,-0.038495112
22861,9,336.855,2.27,-0.861939036,2.016397949,0.586600725
22885,10,336.855,2.26,-0.865581021,2.024917915,0.508012727
22909,11,336.855,2.19,-0.845034938,1.976852938,0.417215072
22933,12,336.855,2.21,-0.857942929,2.00704956,0.346101131
22957,13,336.855,2.24,-0.873907184,2.044395927,0.27263809
22981,14,336.855,2.24,-0.877101911,2.051869587,0.195252232
23005,15,336.855,2.26,-0.887092585,2.075241512,0.11848803
23029,16,336.855,2.24,-0.880324974,2.059409537,0.038213875
22657,1,336.68,2.2,-0.841245722,1.951475349,-0.569253542
22681,2,336.68,2.18,-0.840971927,1.950840213,-0.489273626
22705,3,336.68,2.17,-0.843247455,1.956118859,-0.414044367
22729,4,336.68,2.14,-0.83673279,1.941006498,-0.334622194
22753,5,336.68,2.14,-0.840867829,1.950598733,-0.260203531
22777,6,336.68,2.22,-0.875472888,2.030873637,-0.193647864
22801,7,336.68,2.21,-0.87366082,2.026670101,-0.115866613
22825,8,336.68,2.16,-0.854939816,1.983242152,-0.037795201
22849,9,336.68,2.27,-0.868093743,2.013755904,0.586600725
22873,10,336.68,2.26,-0.871761734,2.022264708,0.508012727
22897,11,336.68,2.2,-0.8549551,1.983277607,0.419120164
22921,12,336.68,2.21,-0.864069102,2.004419765,0.346101131
22945,13,336.68,2.25,-0.88407658,2.050832006,0.273855225
22969,14,336.68,2.24,-0.883364889,2.049181065,0.195252232
22993,15,336.68,2.25,-0.889473685,2.063351913,0.117963746
23017,16,336.68,2.24,-0.886610966,2.056711135,0.038213875
22668,1,336.5,2.2,-0.847372301,1.948822872,-0.569253542
22692,2,336.5,2.17,-0.843210748,1.939251954,-0.487029251
22716,3,336.5,2.18,-0.853302846,1.962462191,-0.415952405
22740,4,336.5,2.15,-0.846764944,1.947426046,-0.336185849
22764,5,336.5,2.14,-0.846991656,1.947947447,-0.260203531
22788,6,336.5,0,0,0,0
22812,7,336.5,0,0,0,0
22836,8,336.5,0,0,0,0
22860,9,336.5,2.28,-0.878267902,2.019877888,0.589184869
22884,10,336.5,2.26,-0.878110554,2.019516012,0.508012727
22908,11,336.5,2.2,-0.861181521,1.980581903,0.419120164
22932,12,336.5,2.21,-0.870361898,2.001695325,0.346101131
22956,13,336.5,2.24,-0.88655724,2.038942062,0.27263809
22980,14,336.5,2.21,-0.877881271,2.018988699,0.192637246
23004,15,336.5,2.24,-0.89196949,2.051389383,0.117439463
23028,16,336.5,2.18,-0.869146466,1.998900023,0.03719029
22656,1,336.32,2.21,-0.85737002,1.954997303,-0.571841058
22680,2,336.32,2.18,-0.853212736,1.945517758,-0.489273626
22704,3,336.32,2.17,-0.855521387,1.950782002,-0.414044367
22728,4,336.32,2.14,-0.848911897,1.935710872,-0.334622194
22752,5,336.32,2.14,-0.853107123,1.945276936,-0.260203531
22776,6,336.32,0,0,0,0
22800,7,336.32,2.15,-0.862312889,1.96626816,-0.112720913
22824,8,336.32,0,0,0,0
22848,9,336.32,2.29,-0.888489056,2.025955733,0.591769013
22872,10,336.32,2.27,-0.888364205,2.025671046,0.510260571
22896,11,336.32,2.2,-0.867399443,1.977866652,0.419120164
22920,12,336.32,2.21,-0.876646104,1.998951129,0.346101131
22944,13,336.32,2.22,-0.884985538,2.017966921,0.270203822
22968,14,336.32,0,0,0,0
22992,15,336.32,2.23,-0.89439895,2.039431627,0.11691518
23016,16,336.32,0,0,0,0
22295,1,336.135,2.21,-0.86367795,1.952218789,-0.571841058
22319,2,336.135,2.18,-0.859490081,1.942752717,-0.489273626
22343,3,336.135,2.18,-0.865787217,1.956986482,-0.415952405
22367,4,336.135,2.15,-0.859153662,1.941992292,-0.336185849
22391,5,336.135,2.16,-0.867415314,1.960666558,-0.26263534
22415,6,336.135,2.14,-0.862507481,1.949573112,-0.186669562
22439,7,336.135,2.17,-0.876737717,1.981738499,-0.11376948
22463,8,336.135,2.16,-0.873765542,1.975020329,-0.037795201
22487,9,336.135,2.28,-0.891117528,2.014241977,0.589184869
22511,10,336.135,2.27,-0.89490017,2.022792089,0.510260571
22535,11,336.135,2.21,-0.877752895,1.984033162,0.421025256
22559,12,336.135,2.21,-0.883095855,1.996110147,0.346101131
22583,13,336.135,0,0,0,0
22607,14,336.135,0,0,0,0
22631,15,336.135,0,0,0,0
22655,16,336.135,0,0,0,0
22283,1,335.95,2.22,-0.873913424,1.958240828,-0.574428574
22307,2,335.95,2.19,-0.869729833,1.948866356,-0.491518
22331,3,335.95,2.18,-0.872101527,1.954180781,-0.415952405
22355,4,335.95,2.14,-0.861394385,1.930188515,-0.334622194
22379,5,335.95,2.16,-0.873741497,1.95785558,-0.26263534
22403,6,335.95,2.23,-0.905336099,2.028651882,-0.194520151
22427,7,335.95,2.24,-0.911620016,2.042732709,-0.117439463
22451,8,335.95,2.2,-0.896436892,2.008710787,-0.038495112
22475,9,335.95,2.29,-0.90155349,2.020175918,0.591769013
22499,10,335.95,2.27,-0.901426804,2.019892043,0.510260571
22523,11,335.95,2.21,-0.884154472,1.981188684,0.421025256
22547,12,335.95,2.21,-0.889536399,1.993248354,0.346101131
22571,13,335.95,2.22,-0.897998456,2.012209897,0.270203822
22595,14,335.95,2.16,-0.8769223,1.964983034,0.188278938
22619,15,335.95,2.19,-0.891271355,1.997135996,0.114818046
22643,16,335.95,2.18,-0.88829419,1.990464849,0.03719029
22294,1,335.775,2.22,-0.879890444,1.955562481,-0.574428574
22318,2,335.775,2.18,-0.87167971,1.937314069,-0.489273626
22342,3,335.775,2.18,-0.878066155,1.951507987,-0.415952405
22366,4,335.775,2.16,-0.875391257,1.945563008,-0.337749504
22390,5,335.775,2.16,-0.879717342,1.955177761,-0.26263534
22414,6,335.775,2.26,-0.92379074,2.053131186,-0.197137014
22438,7,335.775,2.25,-0.921952493,2.049045669,-0.117963746
22462,8,335.775,2.22,-0.910773122,2.024199442,-0.038845067
22486,9,335.775,2.29,-0.907719551,2.017412861,0.591769013
22510,10,335.775,2.28,-0.911590201,2.026015407,0.512508415
22534,11,335.775,2.21,-0.890201535,1.978478951,0.421025256
22558,12,335.775,2.21,-0.895620271,1.990522127,0.346101131
22582,13,335.775,2.26,-0.920431018,2.045664181,0.275072359
22606,14,335.775,2.24,-0.915620636,2.034973075,0.195252232
22630,15,335.775,2.27,-0.930147626,2.067259409,0.119012313
22654,16,335.775,2.24,-0.918985242,2.042450936,0.038213875
22282,1,335.6,2.22,-0.885859256,1.952865892,-0.574428574
22306,2,335.6,2.2,-0.885644134,1.952391658,-0.493762374
22330,3,335.6,2.18,-0.884022592,1.948816988,-0.415952405
22354,4,335.6,2.17,-0.885409778,1.951875023,-0.339313159
22378,5,335.6,2.17,-0.889785374,1.961520969,-0.263851244
22402,6,335.6,2.24,-0.921826757,2.032155807,-0.195392439
22426,7,335.6,2.23,-0.919955911,2.028031549,-0.11691518
22450,8,335.6,2.21,-0.912821018,2.012302764,-0.03867009
22474,9,335.6,2.29,-0.913877145,2.014630983,0.591769013
22498,10,335.6,2.28,-0.917774052,2.023221667,0.512508415
22522,11,335.6,2.22,-0.90029568,1.98469081,0.422930347
22546,12,335.6,2.22,-0.905775859,1.996771798,0.3476672
22570,13,335.6,2.28,-0.934875502,2.060921606,0.277506628
22594,14,335.6,2.25,-0.925947148,2.041239157,0.196123893
22618,15,335.6,2.27,-0.936457362,2.064408796,0.119012313
22642,16,335.6,2.25,-0.929349701,2.048740044,0.038384473
22293,1,335.42,2.22,-0.891989984,1.95007325,-0.574428574
22317,2,335.42,2.19,-0.887719858,1.940737878,-0.491518
22341,3,335.42,2.18,-0.890140609,1.946030137,-0.415952405
22365,4,335.42,2.16,-0.887428928,1.940101845,-0.337749504
22389,5,335.42,2.16,-0.891814502,1.949689609,-0.26263534
22413,6,335.42,2.23,-0.924062625,2.020190629,-0.194520151
22437,7,335.42,2.24,-0.930476523,2.034212726,-0.117439463
22461,8,335.42,2.24,-0.931615329,2.036702391,-0.039195023
22485,9,335.42,2.3,-0.924220123,2.020534951,0.594353158
22509,10,335.42,2.27,-0.920072468,2.011467326,0.510260571
22533,11,335.42,2.22,-0.906526317,1.981852658,0.422930347
22557,12,335.42,2.22,-0.912044422,1.99391637,0.3476672
22581,13,335.42,2.27,-0.937216746,2.048948239,0.276289493
22605,14,335.42,2.25,-0.93235531,2.03832014,0.196123893
22629,15,335.42,2.25,-0.934630436,2.043294033,0.117963746
22653,16,335.42,2.25,-0.935781411,2.0458103,0.038384473
22281,1,335.24,2.22,-0.898111908,1.947261362,-0.574428574
22305,2,335.24,2.2,-0.89789381,1.946788489,-0.493762374
22329,3,335.24,2.2,-0.904472316,1.961051823,-0.419768482
22353,4,335.24,2.18,-0.901792878,1.955242339,-0.340876814
22377,5,335.24,2.17,-0.902092329,1.9558916,-0.263851244
22401,6,335.24,2.23,-0.930404671,2.017277636,-0.194520151
22425,7,335.24,2.24,-0.936862588,2.031279514,-0.117439463
22449,8,335.24,2.25,-0.942196752,2.0428449,-0.039370001
22473,9,335.24,2.3,-0.930563249,2.017621462,0.594353158
22497,10,335.24,2.28,-0.930468129,2.017415224,0.512508415
22521,11,335.24,2.22,-0.912748007,1.978994946,0.422930347
22545,12,335.24,2.22,-0.918303984,1.991041263,0.3476672
22569,13,335.24,2.28,-0.947806116,2.055006968,0.277506628
22593,14,335.24,2.26,-0.942926511,2.044427144,0.196995555
22617,15,335.24,2.26,-0.945227433,2.049415938,0.11848803
22641,16,335.24,2.26,-0.946391458,2.051939745,0.038555071
22292,1,335.06,2.23,-0.908298053,1.953188951,-0.577016091
22316,2,335.06,2.2,-0.904005386,1.943958071,-0.493762374
22340,3,335.06,2.2,-0.910628668,1.958200666,-0.419768482
22364,4,335.06,2.17,-0.903766171,1.943443667,-0.339313159
22388,5,335.06,2.17,-0.908232481,1.953047946,-0.263851244
22412,6,335.06,2.24,-0.94093815,2.023377669,-0.195392439
22436,7,335.06,2.24,-0.943239407,2.028326254,-0.117439463
22460,8,335.06,2.25,-0.948609878,2.039874825,-0.039370001
22484,9,335.06,2.3,-0.936897191,2.014688059,0.594353158
22508,10,335.06,2.29,-0.940910202,2.023317569,0.514756259
22532,11,335.06,2.23,-0.923100151,1.985019134,0.424835439
22556,12,335.06,2.22,-0.924554483,1.988146505,0.3476672
22580,13,335.06,2.27,-0.950072083,2.043019127,0.276289493
22604,14,335.06,2.25,-0.945143965,2.032421783,0.196123893
22628,15,335.06,2.26,-0.951661188,2.04643631,0.11848803
22652,16,335.06,2.27,-0.957049211,2.058022626,0.038725668
22280,1,334.88,2.24,-0.918530267,1.95907167,-0.579603607
22304,2,334.88,2.21,-0.914244894,1.949931686,-0.496006749
22328,3,334.88,2.19,-0.912608869,1.946442319,-0.417860444
22352,4,334.88,2.17,-0.90986721,1.940594816,-0.339313159
22376,5,334.88,2.17,-0.914363671,1.950185017,-0.263851244
22400,6,334.88,2.25,-0.951519098,2.02943134,-0.196264727
22424,7,334.88,2.24,-0.949606917,2.025352976,-0.117439463
22448,8,334.88,2.25,-0.955013642,2.036884618,-0.039370001
22472,9,334.88,2.31,-0.947322852,2.020481446,0.596937302
22496,10,334.88,2.29,-0.947261988,2.020351633,0.514756259
22520,11,334.88,2.24,-0.933499113,1.990997721,0.426740531
22544,12,334.88,2.23,-0.934988631,1.994174612,0.349233268
22568,13,334.88,2.28,-0.960699312,2.049011202,0.277506628
22592,14,334.88,2.26,-0.955753329,2.038462245,0.196995555
22616,15,334.88,2.26,-0.95808555,2.043436484,0.11848803
22640,16,334.88,2.27,-0.963509947,2.055005816,0.038725668
22291,1,334.7,2.23,-0.920552292,1.947443429,-0.577016091
22315,2,334.7,2.2,-0.91620171,1.938239702,-0.493762374
22339,3,334.7,2.2,-0.92291435,1.952440402,-0.419768482
22363,4,334.7,2.18,-0.920180278,1.946656429,-0.340876814
22387,5,334.7,2.18,-0.924727705,1.956276585,-0.265067149
22411,6,334.7,2.24,-0.95363275,2.01742568,-0.195392439
22435,7,334.7,2.24,-0.955965054,2.022359708,-0.117439463
22459,8,334.7,2.25,-0.961407981,2.033874307,-0.039370001
22483,9,334.7,2.32,-0.957794119,2.026229124,0.599521446
22507,10,334.7,2.29,-0.953604424,2.017365757,0.514756259
22531,11,334.7,2.24,-0.9397494,1.988055227,0.426740531
22555,12,334.7,2.23,-0.941248891,1.991227423,0.349233268
22579,13,334.7,2.28,-0.967131719,2.045982969,0.277506628
22603,14,334.7,2.27,-0.966409932,2.044456018,0.197867217
22627,15,334.7,2.26,-0.964500457,2.040416491,0.11848803
22651,16,334.7,2.28,-0.974234129,2.061008234,0.038896266
22279,1,334.52,2.24,-0.930821265,1.953261742,-0.579603607
22303,2,334.52,2.21,-0.926478549,1.944148863,-0.496006749
22327,3,334.52,2.2,-0.929043558,1.949531351,-0.419768482
22351,4,334.52,2.19,-0.930540372,1.952672308,-0.342440469
22375,5,334.52,2.18,-0.930868956,1.953361818,-0.265067149
22399,6,334.52,2.23,-0.955680401,2.005426858,-0.194520151
22423,7,334.52,2.21,-0.949425626,1.992301661,-0.115866613
22447,8,334.52,2.21,-0.950587624,1.994740031,-0.03867009
22471,9,334.52,2.32,-0.964154968,2.023210131,0.599521446
22495,10,334.52,2.3,-0.964129316,2.023156301,0.517004103
22519,11,334.52,2.24,-0.945990412,1.985093111,0.426740531
22543,12,334.52,2.23,-0.947499861,1.988260581,0.349233268
22567,13,334.52,2.26,-0.965014628,2.025014065,0.275072359
22591,14,334.52,2.24,-0.959971243,2.014430882,0.195252232
22615,15,334.52,2.26,-0.970905844,2.037376359,0.11848803
22639,16,334.52,2.26,-0.972101491,2.039885339,0.038555071
22290,1,334.34,2.24,-0.936953014,1.950327846,-0.579603607
22314,2,334.34,2.22,-0.936801517,1.950012496,-0.498251123
22338,3,334.34,2.21,-0.93941434,1.955451255,-0.421676521
22362,4,334.34,2.19,-0.936670271,1.949739298,-0.342440469
22386,5,334.34,2.19,-0.941299189,1.959374689,-0.266283053
22410,6,334.34,2.23,-0.961975909,2.002414608,-0.194520151
22434,7,334.34,2.21,-0.955679931,1.989309126,-0.115866613
22458,8,334.34,2.21,-0.956849584,1.991743833,-0.03867009
22482,9,334.34,2.31,-0.966323085,2.011463535,0.596937302
22506,10,334.34,2.3,-0.970480481,2.020117421,0.517004103
22530,11,334.34,2.24,-0.952222088,1.982111403,0.426740531
22554,12,334.34,2.24,-0.958018347,1.99417669,0.350799337
22578,13,334.34,2.25,-0.96707352,2.013025614,0.273855225
22602,14,334.34,2.24,-0.966295016,2.011405108,0.195252232
22626,15,334.34,2.26,-0.977301649,2.03431612,0.11848803
22650,16,334.34,2.23,-0.965516166,2.00978388,0.038043278
22278,1,334.16,2.25,-0.947285675,1.956068339,-0.582191123
22302,2,334.16,2.22,-0.942923029,1.947059829,-0.498251123
22326,3,334.16,2.21,-0.945552926,1.952490353,-0.421676521
22350,4,334.16,2.2,-0.947095906,1.955676483,-0.344004124
22374,5,334.16,2.18,-0.943123835,1.947474477,-0.265067149
22398,6,334.16,2.24,-0.972603904,2.008348436,-0.195392439
22422,7,334.16,2.25,-0.979335207,2.022248033,-0.117963746
22446,8,334.16,2.22,-0.967460028,1.997726747,-0.038845067
22470,9,334.16,2.32,-0.976848057,2.01711227,0.599521446
22494,10,334.16,2.3,-0.976822067,2.017058603,0.517004103
22518,11,334.16,2.25,-0.962723135,1.987945446,0.428645622
22542,12,334.16,2.24,-0.9642785,1.991157151,0.350799337
22566,13,334.16,2.26,-0.977719035,2.018910767,0.275072359
22590,14,334.16,2.23,-0.968267247,1.999393591,0.19438057
22614,15,334.16,2.26,-0.983687808,2.031235802,0.11848803
22638,16,334.16,2.23,-0.971825313,2.006740708,0.038043278
22289,1,333.98,2.24,-0.94918871,1.944402338,-0.579603607
22313,2,333.98,2.22,-0.949035235,1.944087946,-0.498251123
22337,3,333.98,2.22,-0.955988433,1.958331493,-0.423584559
22361,4,333.98,2.2,-0.953235161,1.952691448,-0.344004124
22385,5,333.98,2.18,-0.949237342,1.944501961,-0.265067149
22409,6,333.98,2.25,-0.983278634,2.014235161,-0.196264727
22433,7,333.98,2.27,-0.994445074,2.037109488,-0.119012313
22457,8,333.98,2.26,-0.991275994,2.030617664,-0.039544978
22481,9,333.98,2.32,-0.983180171,2.014033462,0.599521446
22505,10,333.98,2.31,-0.987428596,2.022736311,0.519251947
22529,11,333.98,2.25,-0.968963688,1.984911157,0.428645622
22553,12,333.98,2.24,-0.970529136,1.98811796,0.350799337
22577,13,333.98,2.28,-0.992765262,2.033668411,0.277506628
22601,14,333.98,2.24,-0.97891389,2.005294034,0.195252232
22625,15,333.98,2.26,-0.990064259,2.028135437,0.11848803
22649,16,333.98,2.24,-0.982511079,2.012662833,0.038213875
22277,1,333.8,2.25,-0.959557235,1.950077796,-0.582191123
22301,2,333.8,2.23,-0.959440498,1.949840554,-0.500495498
22325,3,333.8,2.22,-0.962135985,1.955318508,-0.423584559
22349,4,333.8,2.19,-0.955004258,1.940824926,-0.342440469
22373,5,333.8,2.19,-0.959723781,1.950416263,-0.266283053
22397,6,333.8,2.27,-0.998398137,2.029012932,-0.198009302
22421,7,333.8,2.27,-1.000839924,2.033975299,-0.119012313
22445,8,333.8,2.27,-1.002064848,2.036464673,-0.039719956
22469,9,333.8,2.33,-0.993767679,2.019602599,0.60210559
22493,10,333.8,2.32,-0.998080397,2.028367198,0.521499791
22517,11,333.8,2.25,-0.975194679,1.981857278,0.428645622
22541,12,333.8,2.26,-0.985491356,2.002782889,0.353931474
22565,13,333.8,2.29,-1.003531544,2.039445392,0.278723762
22589,14,333.8,2.27,-0.998403628,2.029024091,0.197867217
22613,15,333.8,2.29,-1.009657897,2.051895786,0.12006088
22637,16,333.8,2.3,-1.015315683,2.063393924,0.039237461
22288,1,333.62,2.25,-0.96567884,1.94705364,-0.582191123
22312,2,333.62,2.23,-0.965561358,1.946816766,-0.500495498
22336,3,333.62,2.22,-0.968274041,1.952286224,-0.423584559
22360,4,333.62,2.19,-0.961096817,1.937815119,-0.342440469
22384,5,333.62,2.19,-0.965846449,1.947391582,-0.266283053
22408,6,333.62,2.27,-1.004767532,2.025866364,-0.198009302
22432,7,333.62,2.28,-1.011662011,2.039767383,-0.119536596
22456,8,333.62,2.29,-1.017342725,2.051221144,-0.040069912
22480,9,333.62,2.32,-0.995815227,2.007816244,0.599521446
22504,10,333.62,2.32,-1.004447764,2.025221632,0.521499791
22528,11,333.62,2.26,-0.985777893,1.987578433,0.430550714
22552,12,333.62,2.26,-0.99177841,1.999676998,0.353931474
22576,13,333.62,2.3,-1.014343878,2.045174709,0.279940896
22600,14,333.62,2.27,-1.004773058,2.025877505,0.197867217
22624,15,333.62,2.29,-1.016099125,2.048713732,0.12006088
22648,16,333.62,2.29,-1.017350427,2.051236673,0.039066864
22276,1,333.44,2.27,-0.980429055,1.961290358,-0.587366155
22300,2,333.44,2.25,-0.980387241,1.961206712,-0.504984247
22324,3,333.44,2.23,-0.978791742,1.958015009,-0.425492598
22348,4,333.44,2.21,-0.976012583,1.952455466,-0.345567779
22372,5,333.44,2.19,-0.971959584,1.944347681,-0.266283053
22396,6,333.44,2.27,-1.01112701,2.022699801,-0.198009302
22420,7,333.44,2.28,-1.018065126,2.036579093,-0.119536596
22444,8,333.44,0,0,0,0
22468,9,333.44,2.33,-1.006437517,2.013318748,0.60210559
22492,10,333.44,2.32,-1.010805219,2.022056077,0.521499791
22516,11,333.44,2.26,-0.99201718,1.984471717,0.430550714
22540,12,333.44,2.25,-0.993639501,1.987717073,0.352365405
22564,13,333.44,2.31,-1.025202072,2.050856132,0.281158031
22588,14,333.44,2.28,-1.015586899,2.031621546,0.198738879
22612,15,333.44,2.29,-1.022530324,2.045511457,0.12006088
22636,16,333.44,2.3,-1.028260242,2.05697382,0.039237461
22287,1,333.26,2.26,-0.982239589,1.949574141,-0.584778639
22311,2,333.26,2.24,-0.982159067,1.949414319,-0.502739872
22335,3,333.26,2.23,-0.984938187,1.954930387,-0.425492598
22359,4,333.26,2.2,-0.977697497,1.94055888,-0.344004124
22383,5,333.26,2.19,-0.978063125,1.94128459,-0.266283053
22407,6,333.26,2.29,-1.026441059,2.037306344,-0.199753877
22431,7,333.26,2.28,-1.024458194,2.033370702,-0.119536596
22455,8,333.26,2.28,-1.025712024,2.035859337,-0.039894934
22479,9,333.26,2.34,-1.017104166,2.018774242,0.604689734
22503,10,333.26,2.33,-1.021536975,2.027572594,0.523747635
22527,11,333.26,2.26,-0.998246676,1.981345416,0.430550714
22551,12,333.26,2.25,-0.999879184,1.984585659,0.352365405
22575,13,333.26,2.31,-1.031639957,2.047625249,0.281158031
22599,14,333.26,2.28,-1.021964404,2.028420966,0.198738879
22623,15,333.26,2.29,-1.028951431,2.042288995,0.12006088
22647,16,333.26,0,0,0,0
22275,1,333.08,2.27,-0.992732772,1.955091467,-0.587366155
22299,2,333.08,2.24,-0.988278476,1.946319161,-0.502739872
